Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2640,Pepper,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2731,Bovine Meat,2013,2013,1000 tonnes,22,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2731,Bovine Meat,2013,2013,1000 tonnes,22,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2733,Pigmeat,2013,2013,1000 tonnes,113,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2733,Pigmeat,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5911,Export Quantity,2733,Pigmeat,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2733,Pigmeat,2013,2013,1000 tonnes,117,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2734,Poultry Meat,2013,2013,1000 tonnes,44,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2734,Poultry Meat,2013,2013,1000 tonnes,44,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2744,Eggs,2013,2013,1000 tonnes,125,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2744,Eggs,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2744,Eggs,2013,2013,1000 tonnes,125,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,98,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,99,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2761,Freshwater Fish,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5911,Export Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2762,Demersal Fish,2013,2013,1000 tonnes,67,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,21,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5911,Export Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2762,Demersal Fish,2013,2013,1000 tonnes,87,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2763,Pelagic Fish,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5911,Export Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5511,Production,2765,Crustaceans,2013,2013,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5611,Import Quantity,2765,Crustaceans,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5911,Export Quantity,2765,Crustaceans,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,116,Democratic People's Republic of Korea,5301,Domestic supply quantity,2765,Crustaceans,2013,2013,1000 tonnes,16,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2511,Wheat and products,2013,2013,1000 tonnes,38614,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2511,Wheat and products,2013,2013,1000 tonnes,2055,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2511,Wheat and products,2013,2013,1000 tonnes,21502,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2511,Wheat and products,2013,2013,1000 tonnes,20298,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,55,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,489,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,93,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2805,Rice (Milled Equivalent),2013,2013,1000 tonnes,420,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2514,Maize and products,2013,2013,1000 tonnes,15031,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2514,Maize and products,2013,2013,1000 tonnes,722,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2514,Maize and products,2013,2013,1000 tonnes,6514,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2514,Maize and products,2013,2013,1000 tonnes,8221,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2520,"Cereals, Other",2013,2013,1000 tonnes,2559,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,76,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,109,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2520,"Cereals, Other",2013,2013,1000 tonnes,2527,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2531,Potatoes and products,2013,2013,1000 tonnes,6953,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2531,Potatoes and products,2013,2013,1000 tonnes,1739,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2531,Potatoes and products,2013,2013,1000 tonnes,2509,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2531,Potatoes and products,2013,2013,1000 tonnes,5930,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,8,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2534,"Roots, Other",2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2534,"Roots, Other",2013,2013,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2745,Honey,2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2745,Honey,2013,2013,1000 tonnes,29,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2745,Honey,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2745,Honey,2013,2013,1000 tonnes,35,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2546,Beans,2013,2013,1000 tonnes,8,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2546,Beans,2013,2013,1000 tonnes,41,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2546,Beans,2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2546,Beans,2013,2013,1000 tonnes,44,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2549,"Pulses, Other and products",2013,2013,1000 tonnes,282,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,55,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,178,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2549,"Pulses, Other and products",2013,2013,1000 tonnes,159,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2551,Nuts and products,2013,2013,1000 tonnes,51,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2551,Nuts and products,2013,2013,1000 tonnes,295,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2551,Nuts and products,2013,2013,1000 tonnes,67,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2551,Nuts and products,2013,2013,1000 tonnes,279,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2555,Soyabeans,2013,2013,1000 tonnes,110,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2555,Soyabeans,2013,2013,1000 tonnes,531,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2555,Soyabeans,2013,2013,1000 tonnes,20,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2555,Soyabeans,2013,2013,1000 tonnes,621,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,35,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2560,Coconuts - Incl Copra,2013,2013,1000 tonnes,26,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2561,Sesame seed,2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2561,Sesame seed,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2561,Sesame seed,2013,2013,1000 tonnes,10,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2563,Olives (including preserved),2013,2013,1000 tonnes,27,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,84,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2563,Olives (including preserved),2013,2013,1000 tonnes,107,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2578,Coconut Oil,2013,2013,1000 tonnes,0,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,100,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,7,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2578,Coconut Oil,2013,2013,1000 tonnes,92,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2579,Sesameseed Oil,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,1,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2580,Olive Oil,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2580,Olive Oil,2013,2013,1000 tonnes,113,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2580,Olive Oil,2013,2013,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2580,Olive Oil,2013,2013,1000 tonnes,112,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2601,Tomatoes and products,2013,2013,1000 tonnes,593,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,1131,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,307,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2601,Tomatoes and products,2013,2013,1000 tonnes,1417,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2602,Onions,2013,2013,1000 tonnes,208,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2602,Onions,2013,2013,1000 tonnes,136,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2602,Onions,2013,2013,1000 tonnes,91,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2602,Onions,2013,2013,1000 tonnes,252,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2605,"Vegetables, Other",2013,2013,1000 tonnes,4523,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,2701,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,1587,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2605,"Vegetables, Other",2013,2013,1000 tonnes,5636,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,4,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,157,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,11,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2612,"Lemons, Limes and products",2013,2013,1000 tonnes,150,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,5518,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,384,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,56,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2620,Grapes and products (excl wine),2013,2013,1000 tonnes,5847,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2625,"Fruits, Other",2013,2013,1000 tonnes,887,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,2032,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,648,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2625,"Fruits, Other",2013,2013,1000 tonnes,2271,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2640,Pepper,2013,2013,1000 tonnes,9,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2640,Pepper,2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2640,Pepper,2013,2013,1000 tonnes,6,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2641,Pimento,2013,2013,1000 tonnes,5,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2641,Pimento,2013,2013,1000 tonnes,2,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2641,Pimento,2013,2013,1000 tonnes,3,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,19,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2645,"Spices, Other",2013,2013,1000 tonnes,7,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2645,"Spices, Other",2013,2013,1000 tonnes,12,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2655,Wine,2013,2013,1000 tonnes,4293,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2655,Wine,2013,2013,1000 tonnes,565,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2655,Wine,2013,2013,1000 tonnes,1532,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2655,Wine,2013,2013,1000 tonnes,3326,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2731,Bovine Meat,2013,2013,1000 tonnes,1400,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,379,S,Standardized data
FBS,Food Balance Sheets,68,France,5911,Export Quantity,2731,Bovine Meat,2013,2013,1000 tonnes,249,S,Standardized data
FBS,Food Balance Sheets,68,France,5301,Domestic supply quantity,2731,Bovine Meat,2013,2013,1000 tonnes,1531,S,Standardized data
FBS,Food Balance Sheets,68,France,5511,Production,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,123,S,Standardized data
FBS,Food Balance Sheets,68,France,5611,Import Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,103,S,Standardized data
